Subject,Predicate,Object,Wikipedia-URL,Unnamed: 4
Fadenwurminfektionen des Hundes,FDA UNII-Code,,https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes,
Fadenwurminfektionen des Hundes,KEGG,,https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes,
Fadenwurminfektionen des Hundes,PubChem,,https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes,
Fadenwurminfektionen des Hundes,ATC-Code,,https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes,
Fadenwurminfektionen des Hundes,Verdachtsfälle,,https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes,
Fadenwurminfektionen des Hundes,IUPAC-Name,,https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes,
Wurminfektionen der Katze,Komplikationen,"Appetitlosigkeit, Abmagerung und struppiges Fell",https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,medizinisches Fachgebiet,tiermedizinisch,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,DiseasesDB,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,ICD9,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,ORPHA,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Synonym,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,medizinische Diagnose,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Symptome,"schlechtem Allgemeinbefinden, Durchfall und Husten",https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,medizinische Ursache,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Medikation,Breitbandanthelminthika,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Behandlung,regelmäßige Entwurmung,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Differentialdiagnose,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,bild,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,GARDName,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,GARDNum,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,AO,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,alternativer Name,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Klasse,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,NORD,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Name,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,eMedizin-Fach,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Thema eMedizin,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,MeSH-ID,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Bestätigte Fälle,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,geneReviewsId,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,geneReviewsName,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,ICD10,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,MedlinePlus,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,OMIM-ID,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Todesfälle,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,ICDO,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,alias,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,CAS-Nummer,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,ChEBI,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,ChEMBL,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Arzneimittelbank,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,FDA UNII-Code,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,KEGG,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,PubChem,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,ATC-Code,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,Verdachtsfälle,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Wurminfektionen der Katze,IUPAC-Name,,https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze,
Brand von Glarus,Standort,Glarus,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Datum,10. auf den 11. Mai 1861,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Entfernung (μ),,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Startdatum,10. auf den 11. Mai 1861,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Titel,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Stadt,Glarus,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Land,Schweiz,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,schnellster Fahrer,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,schnellster Fahrer Team,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,erster Fahrer,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Siegerteam,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Vorveranstaltung,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,zweiter Fahrer,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,zweites Team,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Team,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,dritter Fahrer,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,dritte Mannschaft,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Entfernung (km),,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Anzahl der erzielten Tore,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,schnellster Fahrer Land,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Name,Brand von Glarus,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Meister,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Zeit,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Kombattant,Heinrich August Engler,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Folge,"Zwei Drittel des Kantonshauptortes Glarus wurden dabei zerstört, die Hälfte (47 %) der Einwohner wurden obdachlos",https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,ist Teil des militärischen Konflikts,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Etat ($),2.7 Millionen Franken,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Kategorie,Brand,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Verluste,acht bis zehn Personen,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Dauer (s),,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Stärke,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Befehlshaber,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Enddatum,11. Mai 1861,https://de.wikipedia.org/wiki/Brand_von_Glarus,11. Mai 1861
Brand von Glarus,Eröffnungsfilm,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Anmerkungen,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Organisation,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Motto,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Status,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,regisseur,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Veranstaltung,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Gebiet,Landsgemeindeplatz,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Kurs (Î¼),,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Distanz Runden,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Zugehörigkeit,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,erstes Fahrerland,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,ersterFührer,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,folgende Veranstaltung,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Zweitfahrerland,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,zweiterFührer,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Drittland des Fahrers,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Strecke (km),,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Todesfälle,acht bis zehn,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Poltreiber,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Pole-Fahrer-Team,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Polfahrerland,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Meister im Doppelmännchen,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Champion im Einzel männlich,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Bestätigte Fälle,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,"Verknüpft eine Entität mit dem bevölkerten Ort, an dem sie sich befindet.",,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Art des Tennisbelags,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Meister im Doppel weiblich,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Meisterin im Einzel weiblich,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Kausalitäten,acht bis zehn,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Abschlussfilm,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Meister im gemischten Doppel,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,erstePopularVote,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,zweitePopularVote,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Brand von Glarus,Verdachtsfälle,,https://de.wikipedia.org/wiki/Brand_von_Glarus,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Standort,Ostfriesland,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Datum,1622,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Entfernung (μ),,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Startdatum,1622,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Titel,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Stadt,Emden,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Land,Ostfriesland,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,schnellster Fahrer,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,schnellster Fahrer Team,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,erster Fahrer,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Siegerteam,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Vorveranstaltung,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,zweiter Fahrer,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,zweites Team,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Team,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,dritter Fahrer,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,dritte Mannschaft,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Entfernung (km),,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Anzahl der erzielten Tore,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,schnellster Fahrer Land,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Name,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Meister,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Zeit,1622 bis 1624,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Kombattant,Ernst von Mansfeld,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Folge,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,ist Teil des militärischen Konflikts,Dreissigjähriger Krieg,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Etat ($),469.362 Gulden,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Kategorie,Krieg,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Verluste,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Dauer (s),,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Stärke,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Befehlshaber,Ernst von Mansfeld,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Enddatum,August 1650,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Eröffnungsfilm,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Anmerkungen,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Organisation,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Motto,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Status,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,regisseur,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Veranstaltung,Dreissigjähriger Krieg,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Gebiet,Ostfriesland,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Kurs (Î¼),,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Distanz Runden,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Zugehörigkeit,Dreissigjähriger Krieg,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,erstes Fahrerland,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,ersterFührer,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,folgende Veranstaltung,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Zweitfahrerland,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,zweiterFührer,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Drittland des Fahrers,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Strecke (km),,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Todesfälle,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Poltreiber,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Pole-Fahrer-Team,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Polfahrerland,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Meister im Doppelmännchen,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Champion im Einzel männlich,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Bestätigte Fälle,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,"Verknüpft eine Entität mit dem bevölkerten Ort, an dem sie sich befindet.",,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Art des Tennisbelags,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Meister im Doppel weiblich,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Meisterin im Einzel weiblich,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Kausalitäten,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Abschlussfilm,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,Meister im gemischten Doppel,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
Ostfriesland zur Zeit des Dreißigjährigen Krieges,erstePopularVote,,https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges,
