Subject;Predicate;Object;Wikipedia-URL;;;;;
Fadenwurminfektionen des Hundes;alternativer Name;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;Klasse;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;NORD;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;Name;Fadenwurminfektion des Hundes;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;eMedizin-Fach;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;Thema eMedizin;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;MeSH-ID;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;Bestätigte Fälle;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;geneReviewsId;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;geneReviewsName;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;ICD10;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;MedlinePlus;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;OMIM-ID;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;Todesfälle;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;ICDO;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;alias;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;CAS-Nummer;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;ChEBI;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;ChEMBL;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;Arzneimittelbank;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;FDA UNII-Code;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;KEGG;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;PubChem;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;ATC-Code;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;Verdachtsfälle;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Fadenwurminfektionen des Hundes;IUPAC-Name;N/A;https://de.wikipedia.org/wiki/Fadenwurminfektionen_des_Hundes;;;;;
Wurminfektionen der Katze;Komplikationen;Appetitlosigkeit, Abmagerung und struppiges Fell;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;medizinisches Fachgebiet;tiermedizinisch;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;DiseasesDB;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;ICD9;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;ORPHA;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Synonym;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;medizinische Diagnose;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Symptome;schlechtem Allgemeinbefinden, Durchfall und Husten;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;medizinische Ursache;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Medikation;Breitbandanthelminthika;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Behandlung;regelmäßige Entwurmung;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Differentialdiagnose;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;bild;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;GARDName;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;GARDNum;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;AO;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;alternativer Name;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Klasse;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;NORD;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Name;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;eMedizin-Fach;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Thema eMedizin;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;MeSH-ID;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Bestätigte Fälle;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;geneReviewsId;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;geneReviewsName;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;ICD10;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;MedlinePlus;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;OMIM-ID;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Todesfälle;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;ICDO;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;alias;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;CAS-Nummer;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;ChEBI;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;ChEMBL;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Arzneimittelbank;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;FDA UNII-Code;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;KEGG;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;PubChem;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;ATC-Code;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;Verdachtsfälle;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Wurminfektionen der Katze;IUPAC-Name;N/A;https://de.wikipedia.org/wiki/Wurminfektionen_der_Katze;;;;;
Brand von Glarus;Standort;Glarus;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Datum;10. auf den 11. Mai 1861;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Entfernung (μ);N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Startdatum;10. auf den 11. Mai 1861;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Titel;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Stadt;Glarus;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Land;Schweiz;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;schnellster Fahrer;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;schnellster Fahrer Team;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;erster Fahrer;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Siegerteam;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Vorveranstaltung;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;zweiter Fahrer;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;zweites Team;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Team;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;dritter Fahrer;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;dritte Mannschaft;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Entfernung (km);N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Anzahl der erzielten Tore;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;schnellster Fahrer Land;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Name;Brand von Glarus;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Meister;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Zeit;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Kombattant;Heinrich August Engler;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Folge;Zwei Drittel des Kantonshauptortes Glarus wurden dabei zerstört, die Hälfte (47 %) der Einwohner wurden obdachlos;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;ist Teil des militärischen Konflikts;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Etat ($);2.7 Millionen Franken;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Kategorie;Brand;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Verluste;acht bis zehn Personen;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Dauer (s);N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Stärke;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Befehlshaber;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Enddatum;11. Mai 1861;https://de.wikipedia.org/wiki/Brand_von_Glarus;11. Mai 1861;;;;
Brand von Glarus;Eröffnungsfilm;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Anmerkungen;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Organisation;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Motto;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Status;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;regisseur;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Veranstaltung;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Gebiet;Landsgemeindeplatz;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Kurs (Î¼);N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Distanz Runden;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Zugehörigkeit;;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;erstes Fahrerland;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;ersterFührer;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;folgende Veranstaltung;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Zweitfahrerland;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;zweiterFührer;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Drittland des Fahrers;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Strecke (km);N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Todesfälle;acht bis zehn;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Poltreiber;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Pole-Fahrer-Team;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Polfahrerland;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Meister im Doppelmännchen;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Champion im Einzel männlich;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Bestätigte Fälle;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Verknüpft eine Entität mit dem bevölkerten Ort, an dem sie sich befindet.;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Art des Tennisbelags;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Meister im Doppel weiblich;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Meisterin im Einzel weiblich;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Kausalitäten;acht bis zehn;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Abschlussfilm;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Meister im gemischten Doppel;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;erstePopularVote;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;zweitePopularVote;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Brand von Glarus;Verdachtsfälle;N/A;https://de.wikipedia.org/wiki/Brand_von_Glarus;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Standort;Ostfriesland;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Datum;1622;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Entfernung (μ);N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Startdatum;1622;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Titel;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Stadt;Emden;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Land;Ostfriesland;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;schnellster Fahrer;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;schnellster Fahrer Team;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;erster Fahrer;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Siegerteam;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Vorveranstaltung;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;zweiter Fahrer;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;zweites Team;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Team;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;dritter Fahrer;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;dritte Mannschaft;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Entfernung (km);N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Anzahl der erzielten Tore;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;schnellster Fahrer Land;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Name;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Meister;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Zeit;1622 bis 1624;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Kombattant;Ernst von Mansfeld;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Folge;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;ist Teil des militärischen Konflikts;Dreissigjähriger Krieg;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Etat ($);469.362 Gulden;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Kategorie;Krieg;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Verluste;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Dauer (s);N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Stärke;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Befehlshaber;Ernst von Mansfeld;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Enddatum;August 1650;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Eröffnungsfilm;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Anmerkungen;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Organisation;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Motto;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Status;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;regisseur;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Veranstaltung;Dreissigjähriger Krieg;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Gebiet;Ostfriesland;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Kurs (Î¼);N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Distanz Runden;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Zugehörigkeit;Dreissigjähriger Krieg;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;erstes Fahrerland;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;ersterFührer;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;folgende Veranstaltung;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Zweitfahrerland;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;zweiterFührer;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Drittland des Fahrers;N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
Ostfriesland zur Zeit des Dreißigjährigen Krieges;Strecke (km);N/A;https://de.wikipedia.org/wiki/Ostfriesland_zur_Zeit_des_Drei%C3%9Figj%C3%A4hrigen_Krieges;;;;;
